text,label,reasons
I find you people absolutely despicable and disgusting that you allow blatant anti-Semites to become administrators. May Wikipedia burn in hell.,toxic,['toxic']
"Nor do my postings indicate that I am anti-social, have gone rogue, or in any other way must be stopped before I do more damage.",safe,[]
you can now suck my dick,toxic,"['toxic', 'obscene']"
"""

 A barnstar for you! 

  The Editor's Barnstar For editing Richard J. Bartlett, who I've met.   """,safe,[]
"FAGGOT 
 FAGGOT 
 FAGGOT 
 FAGGOT",toxic,"['toxic', 'obscene', 'insult']"
"Thanks
Fuck you too arsehole. Keep on owning wikiproject:aircraft. Wanker. I can see straight through you. twat.",toxic,"['toxic', 'severe_toxic', 'obscene', 'insult']"
"Hey Riana

Does it suck to know that even strangers think you are a dried up old shrew? 66.77.102.10",toxic,"['toxic', 'obscene', 'insult']"
"OpenGL 4.4 

https://developer.nvidia.com/opengl-driver

OpenGL 4.4 support has arrived for GeForce 600/700, but because of retards like EBusiness crying to admins & mods when his vandalism is reverted, no one can edit the page. Hopefully there's a special place in hell for EBusiness and the admins and mods that support his retardedness.",toxic,"['toxic', 'insult']"
"""

 For The Record 
After all the crap, the edit wars, the warnings, the threats, and the bans.... """"Og"""" was added back in by QuintusPetillius in Sept 2014

Wikipedia staff have no clue and Brianann MacAmhlaidh is still a fucking idiot.

  """,toxic,['toxic']
"""

 Flavio Briatore and template 

You are the only editor that thinks this is a significant part of his notability, it is not. WP:BLP applies so get consensus at the talk pages for your changes BEFORE you make them. king (edits)  """,safe,[]
"YOU RACIST! 

I'm gonna get the ACLU on you! I am a Latino, and you are reverting my truthful edits because I AM A LATINO! You sick KKK monstor! You and everyone on Wikipedia is gonna sit on a prison if you keep doing this!",toxic,['toxic']
"Stop editing my talkpage 

You have overstepped the line. Your warning is inappropriate and your reverts are even worse. Stop now. 98.92.187.224",safe,[]
"""

 Removing external link from an english webpage 

Hello Mr. Andrei Stroe,
Can i ask you on what base you have categorized my link addition as """"spam"""" ?
I have read all the articles related with external links policy and spam on Wikipedia and i couldn't find a similitude between my adding and any of the Wikipedia definition.
Can you please explain me on which base you did and what means in """"your definition""""  - """"spam"""".
Let's not over react in the cases where we shouldn't.
I'm kindly wait for a professional (and with quote from Wikipedia policy) answer from your side.
the discussion you can find it here 
http://en.wikipedia.org/wiki/Berca_Mud_Volcanoes

Thank you,""",safe,[]
"got a fellow loser to tell me off did you? Think I give a fuck?!  

Block me then you co**sucker - clever people don't give a f*ck about editing Wikipedia? Just because Wikipedia has turned you into its b*tch, you can't see that being blocked is not a 'punishment'. If it happened to you it would be a blessing, but you'll never see how much time and life you've completely WASTED, because your brain is mush. Fuc*in wretch. Now get back to looking at Raw guest hosts and other childish wrestling topics. You make me sick - a grown man devoting his life to watching basted men in pants pretending to scrap. Did you enjoy watching Randy Orton's glistening belly button and atomic wedgie last week? It's f**king amoebas like you that have kept this most pathetic excuse for entertainment going for all these years - it should have died when all the redknecks finally found out it wasn't real. How this can still be a viable business in this day and age? But when there's enough 'people' with flea brains so abysmal to sit there editing Wikipedia most minutes of the day, it's no real f**king surprise.",toxic,"['toxic', 'obscene', 'insult']"
"n ig ger nig ger 

Hi n i g g e r",toxic,"['toxic', 'severe_toxic', 'obscene', 'identity_hate']"
"Re:Berlin procedure

I am one of the authors who worked on the article about the mathematical statistical method “berlin procedure”. You added the template which criticizes the “poor quality” of the article. I would like this article to remain in wikipedia. So maybe you could tell more concretely why you think that the article in this status is not appropriate to wikipedia. Afterwards it could be sufficiently improved.  
 
 I did some copyediting on it. Would be nice if more details would be there about how it works, say a new section with a description of the method.",safe,[]
Real Evil Little C U N T,toxic,"['toxic', 'obscene']"
"Like i would listen to you, you are a loony dickhead who reverts everyone's edits, Alex: too.",toxic,"['toxic', 'obscene', 'insult']"
"Why haven't you yet! 

I don't give a fuck!

Fuck you and all your wiki shitty stars, you fuckhead!",toxic,"['toxic', 'obscene', 'insult']"
"Exactly, you'll want to show them what an attractive, successful and intelligent person looks like. I real feel sorry for your kids but who knows, maybe they'll luck out and your wife will leave you before they grow up, getting full custody, ahahahaha. Bye douchebag.",toxic,"['toxic', 'obscene', 'insult']"
"""
You are actually trying to goad me into an arguement.  How cute.  When you just said on your cute ANI post that we are wearing you out with our arguements.  As for that diff of your prefer versions, it would be the one before I reverted you...this one.  You didn't like the comprimise, so you revert it to what you feel is best, not to what was there before.  Try reading up on WP:OWN, cause you are trying to own this article and that ain't gonna happen.

Oh, and for someone """"standing by"""" their statement that it is good for people to believe ASE had a friend that was a murder victim.  You sir are a callous asshole (and I stand by that term) and nothing you do will make me believe otherwise.  If you can't see what you wrote was unthinkably wrong, rude and cold...you don't deserve to be on Wikipedia, not alone the internet....or this planet. -  • Talk • """,toxic,['toxic']
"You just make me laugh 

HAHAHAHAHAHA so you are some aussie bitch hiding behind a computer and changing what i write, im half abo half lebo so i am the truth u cannot face but your girlfriend faces every night ;)",toxic,"['toxic', 'obscene', 'insult']"
"Please refrain from adding nonsense to Wikipedia, as you did to Science. It is considered vandalism. If you would like to experiment, use the sandbox.  A link to the edit I have reverted can be found here: link. If you believe this edit should not have been reverted, please contact me.",safe,[]
"Turkey as a regional power
Turkey is a regional power, labeling it as a middle eastern regional power is nothing but Euro-centralism. Germany and France are considered regional powers but no one refers to them as specifically as European regional powers. Russia is a regional power, mainly in central asia but no one refers to Russia as a Central Asian regional power. Labeling Turkey as Middle eastern regional power is forcing an identity onto Turkey while allowing other countries to be free of said identity. it is nothing but blatant racism. I would expect better from Wikipedia editors, especially ones who have the label 'Dr'  12:12, 9 August 2012 (EST)",safe,[]
for your viewing pleasure: http://en.wikipedia.org/wiki/Talk:Natalie_Zea#allegations_about_her_cat 86.43.216.73,safe,[]
"7) I was not notified that there was an AN/I discussion about me, and thus denied the chance to comment there before I was blocked, and am thus still unable to respond there.  Is this the normal procedure, to block people without first hearing their defense ?  In this case, much of RP's complaint seems to be based on him mistaking another editor's restore of my material as if it had been a restore done by me.",safe,[]
"""
Yes, I'll take a look now. ''' (talk) """,safe,[]
"This is how the truth stands.suck on my wiener. hotdogs make you hungry. Now, are you going to comply to the fact. 206.217.211.117",toxic,"['toxic', 'obscene']"
"""

-———————————————————————————————————————————————————————————-

Suck my dick. Thank you.   —talk/hist """,toxic,"['toxic', 'obscene', 'insult']"
I supposedly was unblocked. And now I am still blocked? What gives?,safe,[]
